%dados de avaliacoes spam e nao spam de lugares do Apontador

@relation 'apontador'
@attribute qLikes_tip real
@attribute qAbuse_tip real
@attribute qPlaces_usr real
@attribute qTips_usr real
@attribute qPhotos_usr real
@attribute qClicks_plc real
@attribute qTips_plc real
@attribute rating_plc real
@attribute qThumbsdown_plc real
@attribute qThumbsup_plc real
@attribute simil_avg_tip real
@attribute simil_max_tip real 
@attribute simil_min_tip real
@attribute simil_median_tip real
@attribute simil_sd_tip real
@attribute qUnigram_avg_tip real
@attribute qUnigram_avg_fraction_tip real
@attribute qBigram_avg_tip real
@attribute qBigram_avg_fraction_tip real
@attribute qTrigram_avg_tip real
@attribute qTrigram_avg_fraction_tip real
@attribute qSpamWords_tip real
@attribute qCapitalChar_tip real
@attribute qNumeriChar_tip real
@attribute qPhone_tip real
@attribute qEmail_tip real
@attribute qURL_tip real
@attribute qContacts_tip real
@attribute qWords_tip real
@attribute qCapitalWords_tip real
@attribute dist_avg_usr real 
@attribute dist_max_usr real
@attribute dist_min_usr real
@attribute dist_median_usr real
@attribute dist_sd_usr real
@attribute qOffensWords_tip real
@attribute hasOffensWords_tip real
@attribute clust_gph real
@attribute recip_gph real
@attribute indeg_gph real
@attribute outdeg_gph real
@attribute followers_followees_gph real
@attribute degree_gph real
@attribute betwee_gph real
@attribute assort_inin_gph real
@attribute assort_inout_gph real
@attribute assort_outin_gph real
@attribute assort_outout_gph real
@attribute pagerank_gph real
@attribute qAreas_usr real
@attribute focus_area_usr real
@attribute entropy_usr real
@attribute sentiwordnet_tip real
@attribute emoticons_tip real
@attribute panast_tip real
@attribute sasa_tip real
@attribute senticnet_tip real
@attribute happinessindex_tip real
@attribute sentistrength_tip real
@attribute combined_tip real
@attribute class1 {spam, notspam}
@attribute class2 {notspam, marketer, pollution, badmouthing}

@data
2.0,0.0001,0.0001,2.0,0.0001,272.0,2.0,5.0,22.0,21.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.0114,1e-05,1e-05,0.00152576347612,notspam,notspam
8.0,0.0001,0.0001,1.0,0.0001,1.994,1.0,1.0,11.0,6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,1.0,0.0001,0.0001,0.0001,0.0001,81.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,1.0,0.0001,0.0001,1.0,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,9.20960430815e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,-0.0383409090909,-0.1015625,-0.571428571429,-0.110382599492,notspam,notspam
0.0001,0.0001,2.0,6.0,3.0,15.0,1.0,5.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.833333333333,0.166666666667,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,98.662,477.147,0.111,6.88,189.271430677,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,7.3569049432e-06,2,0.833333333333,0.650022421648,1e-05,1e-05,1e-05,1e-05,0.124,1e-05,0.8,0.144655052265,notspam,notspam
0.0001,0.0001,0.0001,7.0,0.0001,6.393,5.0,2.0,12.0,8.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.857142857143,0.171428571429,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,48.0828333333,132.708,0.0001,10.8405,59.4222092555,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,7.03570033053e-06,2,0.857142857143,0.591672778582,1e-05,1e-05,1e-05,1e-05,0.03225,-0.31,-0.75,-0.157800932568,notspam,notspam
1.0,0.0001,0.0001,7.0,0.0001,6.863,3.0,1.0,16.0,8.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.857142857143,0.285714285714,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,46.9525,132.708,0.0001,9.8855,59.5626840361,1.0,1.0,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,7.03570033053e-06,2,0.857142857143,0.591672778582,-0.363605176854,1e-05,1e-05,-0.363605176854,-0.1835,1e-05,-0.666666666667,-0.228231707677,notspam,notspam
1.0,0.0001,0.0001,1.0,0.0001,8.245,5.0,5.0,56.0,39.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0603333333333,1e-05,1e-05,0.00807494705199,notspam,notspam
0.0001,0.0001,0.0001,3.0,0.0001,449.0,2.0,5.0,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.666666666667,0.0333333333333,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,17.0,0.0001,0.0385,0.077,0.0001,0.0385,0.0385,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.19563284091e-05,1,1.0,0.0001,0.794236227878,1e-05,1e-05,0.794236227878,0.1392,0.5475,0.8,0.432761617641,notspam,notspam
0.0001,0.0001,0.0001,2.0,0.0001,1.31,7.0,5.0,17.0,15.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,18.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,0.460680366075,1e-05,1e-05,0.460680366075,0.10375,0.3475,0.75,0.303932958857,notspam,notspam
0.0001,1.0,0.0001,2.0,0.0001,1.582,4.0,5.0,21.0,18.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,26.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,0.548780584592,1e-05,1e-05,0.548780584592,0.0612142857143,0.6525,0.75,0.363115693611,notspam,notspam
0.0001,0.0001,0.0001,1.0,0.0001,687.0,1.0,5.0,8.0,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.139857142857,0.6625,0.75,0.228664011946,notspam,notspam
1.0,0.0001,0.0001,1.0,0.0001,127.0,2.0,5.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,14.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.74234944904,1e-05,1e-05,0.74234944904,0.0411818181818,0.718333333333,0.8,0.4289864782,notspam,notspam
0.0001,0.0001,0.0001,1.0,0.0001,1.042,1.0,5.0,4.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,7.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.904365550243,1e-05,1e-05,0.904365550243,0.400333333333,0.6175,0.8,0.506575578506,notspam,notspam
1.0,0.0001,0.0001,1.0,0.0001,53.0,1.0,5.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.443934765694,1e-05,1e-05,0.443934765694,0.252,1e-05,0.75,0.272159280625,notspam,notspam
0.0001,0.0001,22.0,23.0,5.0,56.0,1.0,5.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.95,0.038,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,19.0,0.0001,5.33242105263,27.373,0.0001,5.105,6.08382140397,1.0,1.0,0.172905525847,0.0714285714286,22.0,13.0,1.57142857143,35.0,1.91329001853e-06,256.636363636,281.045454545,434.307692308,475.615384615,1.03993788957e-05,2,0.95,0.286396957116,-0.574256777968,1e-05,1e-05,-0.574256777968,0.0555625,0.555833333333,0.6,0.0257708364481,notspam,notspam
3.0,1.0,0.0001,2.0,0.0001,732.0,14.0,5.0,12.0,9.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.666666666667,0.0740740740741,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,13.275,13.275,13.275,13.275,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,0.0001,2.0,0.0001,2.0,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.0306,1e-05,1e-05,0.00409547038328,notspam,notspam
0.0001,0.0001,0.0001,1.0,0.0001,705.0,1.0,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,13.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,-0.383334245599,1e-05,1e-05,-0.383334245599,-0.092,1e-05,1e-05,-0.114530406543,notspam,notspam
0.0001,0.0001,5.0,98.0,28.0,4.0,1.0,5.0,2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.95,0.0633333333333,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,11.0,0.0001,263.555789474,2373.669,0.298,7.332,722.486872535,0.0001,0.0001,0.302005012531,0.333333333333,44.0,20.0,2.09523809524,64.0,5.29515099489e-06,94.1590909091,108.431818182,207.15,238.55,8.0617781486e-05,3,0.9,0.568995593589,1e-05,1e-05,1e-05,1e-05,0.1028,0.6175,0.75,0.21759856528,notspam,notspam
0.0001,0.0001,0.0001,1.0,0.0001,355.0,1.0,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,19.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.00818181818182,1e-05,0.666666666667,0.107810902632,notspam,notspam
1.0,0.0001,0.0001,1.0,0.0001,51.0,1.0,5.0,2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,19.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,-0.0976363636364,1e-05,1e-05,-0.0130675436472,notspam,notspam
2.0,0.0001,12.0,78.0,98.0,1.067,35.0,4.0,48.0,42.0,0.0103004036804,0.0789473684211,0.0001,0.0001,0.0184625220203,0.952380952381,0.0221483942414,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,4.0,0.0001,0.0001,0.0001,0.0001,32.0,0.0001,54.164,492.929,0.119,7.1015,110.106807486,0.0001,0.0001,0.121891685736,0.16,53.0,74.0,0.706666666667,127.0,5.44718826877e-06,101.433962264,120.943396226,72.6486486486,86.6216216216,6.11745971904e-05,5,0.761904761905,1.24946027992,1e-05,1e-05,1e-05,1e-05,0.0877391304348,0.449375,1e-05,0.0727157003841,notspam,notspam
1.0,0.0001,0.0001,1.0,0.0001,15.0,1.0,5.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,65.0,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,8.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.668659712486,1e-05,1e-05,0.668659712486,0.0441428571429,0.4925,0.666666666667,0.357748152967,notspam,notspam
1.0,0.0001,0.0001,1.0,0.0001,971.0,5.0,5.0,18.0,14.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,1.0,0.0001,0.0001,0.0001,0.0001,20.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.507422043871,1e-05,1e-05,0.507422043871,0.0878666666667,1e-05,0.8,0.275124618243,notspam,notspam
0.0001,0.0001,0.0001,1.0,0.0001,323.0,1.0,5.0,3.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,15.0,0.0001,0.0001,0.0001,0.0001,0.0001,35.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.57515718801,1e-05,1.0,0.57515718801,0.0902608695652,0.6875,0.666666666667,0.494365959437,notspam,notspam
0.0001,0.0001,0.0001,2.0,0.0001,2.198,2.0,5.0,7.0,7.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,21.0,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,-0.37161608672,1e-05,1e-05,-0.37161608672,1e-05,1e-05,0.666666666667,0.00762331171228,notspam,notspam
0.0001,0.0001,1.0,1.0,0.0001,8.0,1.0,5.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,10.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0331111111111,1e-05,1e-05,0.00443155473571,notspam,notspam
1.0,0.0001,1.0,2.0,0.0001,12.0,1.0,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,0.0001,5.675,5.675,5.675,5.675,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.123625,0.6175,0.666666666667,0.207046278267,notspam,notspam
0.0001,0.0001,0.0001,5.0,0.0001,998.0,3.0,5.0,6.0,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.8,0.0727272727273,0.0001,0.0001,0.0001,0.0001,0.0001,41.0,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,8.0,0.17,0.34,0.0001,0.17,0.17,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,0.493548902789,1e-05,1e-05,0.493548902789,0.152833333333,0.6175,0.75,0.355901268538,notspam,notspam
0.0001,0.0001,0.0001,1.0,0.0001,252.0,1.0,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,85.0,0.0001,0.0001,0.0001,0.0001,0.0001,11.0,11.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.744858685739,1e-05,1e-05,0.744858685739,0.104666666667,1e-05,0.75,0.332682616003,notspam,notspam
0.0001,0.0001,2.0,80.0,2.0,10.21,52.0,5.0,8.224,8.224,0.0001,0.0001,0.0001,0.0001,0.0001,0.952380952381,0.0865800865801,0.0001,0.0001,0.0001,0.0001,0.0001,11.0,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.148148148148,0.0001,27.0,0.0001,27.0,27.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.84992923715e-05,1,1.0,0.0001,0.572537902085,1e-05,1e-05,0.572537902085,0.0111,0.34125,1e-05,0.200456571144,notspam,notspam
2.0,0.0001,1.0,3.0,15.0,528.0,6.0,5.0,19.0,10.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.647626342497,1e-05,1e-05,0.647626342497,0.248,1e-05,0.8,0.333942584872,notspam,notspam
0.0001,0.0001,0.0001,2.0,0.0001,4.409,3.0,5.0,10.0,10.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,-0.341401715917,1e-05,1e-05,-0.341401715917,1e-05,1e-05,1e-05,-0.0910357926641,notspam,notspam
0.0001,0.0001,0.0001,1.0,0.0001,24.0,1.0,5.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,0.0001,0.0001,0.0001,0.0001,9.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,-0.572925498072,1e-05,1e-05,-0.572925498072,-0.00433333333333,0.91,0.8,0.0981787785082,notspam,notspam
0.0001,0.0001,0.0001,1.0,0.0001,19.0,1.0,5.0,2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,10.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.839786986042,1e-05,1e-05,0.839786986042,0.21,1e-05,0.8,0.380096919213,notspam,notspam
0.0001,0.0001,2.0,1.0,1.0,7.0,1.0,5.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.239666666667,1e-05,1e-05,0.0320767233723,notspam,notspam
2.0,0.0001,0.0001,1.0,0.0001,4.35,1.0,5.0,55.0,35.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11.0,0.0001,0.0001,0.0001,0.0001,0.0001,29.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0672727272727,0.43625,0.75,0.188250992193,notspam,notspam
0.0001,0.0001,0.0001,1.0,0.0001,102.0,1.0,5.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,24.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,-0.483294796072,1e-05,1e-05,-0.483294796072,0.04815,1e-05,-0.666666666667,-0.229143522516,notspam,notspam
0.0001,0.0001,0.0001,1.0,0.0001,109.0,1.0,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,21.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0684615384615,0.63625,0.75,0.215546809718,notspam,notspam
0.0001,0.0001,1.0,1.0,4.0,18.0,1.0,5.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.465229514258,1e-05,1e-05,0.465229514258,0.4415,0.6175,0.75,0.386984648094,notspam,notspam
0.0001,0.0001,0.0001,1.0,0.0001,108.0,1.0,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,28.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.78268471273,1e-05,1e-05,0.78268471273,0.0867857142857,0.0775,0.666666666667,0.337551865005,notspam,notspam
0.0001,0.0001,0.0001,2.0,0.0001,170.0,1.0,1.0,2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,106.0,0.0001,0.0001,0.0001,0.0001,0.0001,20.0,20.0,30.145,30.145,30.145,30.145,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,2,0.5,1.0,1e-05,1e-05,1e-05,1e-05,0.0775,0.6825,1e-05,0.102976532076,notspam,notspam
2.0,0.0001,0.0001,1.0,0.0001,11.391,2.0,5.0,22.0,15.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.937448681022,1e-05,1e-05,0.937448681022,0.13,0.93,0.8,0.521617285101,notspam,notspam
0.0001,0.0001,0.0001,1.0,0.0001,21.0,1.0,5.0,6.0,6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,-0.443719684129,1e-05,1e-05,-0.443719684129,0.0173333333333,0.6625,0.75,0.0939463737682,notspam,notspam
